,Locomotive ID,Train Type,Origin ID,Origin Departure Time(hr),Destination ID,Number of Loaded Railcars,Number of Empty Railcars
321,2012.0,Unit,Bakersfield,174.6,Stockton,98.0,0.0
322,1004.0,Unit_Empty,Stockton,174.8,Bakersfield,59.0,40.0
323,1012.0,Unit_Empty,Bakersfield,174.8,Barstow,64.0,35.0
324,2006.0,Unit_Empty,Barstow,175.1,Stockton,52.0,46.0
325,1017.0,Unit,Barstow,175.2,Stockton,0.0,101.0
326,1011.0,Unit,Stockton,175.2,Barstow,101.0,0.0
327,3009.0,Intermodal,Barstow,175.5,Stockton,51.0,49.0
328,3000.0,Intermodal,Stockton,175.5,Barstow,49.0,51.0
329,3005.0,Intermodal,Barstow,176.4,Bakersfield,51.0,49.0
330,2002.0,Intermodal,Bakersfield,176.4,Barstow,49.0,51.0
331,3008.0,Unit_Empty,Barstow,176.7,Bakersfield,60.0,39.0
332,1005.0,Unit_Empty,Bakersfield,176.7,Stockton,63.0,36.0
333,2004.0,Intermodal,Stockton,178.2,Bakersfield,48.0,52.0
334,1008.0,Intermodal,Bakersfield,178.2,Stockton,52.0,48.0
335,3012.0,Unit_Empty,Stockton,178.5,Barstow,67.0,32.0
336,3007.0,Unit,Barstow,179.3,Bakersfield,101.0,0.0
337,1001.0,Unit,Bakersfield,179.3,Barstow,0.0,101.0
338,1007.0,Unit,Barstow,182.0,Bakersfield,0.0,101.0
339,3006.0,Unit,Bakersfield,182.0,Barstow,101.0,0.0
340,2008.0,Unit_Empty,Stockton,184.0,Bakersfield,59.0,40.0
341,2013.0,Unit_Empty,Bakersfield,184.0,Barstow,64.0,35.0
342,3004.0,Intermodal,Barstow,184.8,Bakersfield,51.0,49.0
343,2005.0,Intermodal,Bakersfield,184.8,Barstow,49.0,51.0
344,3010.0,Unit_Empty,Barstow,185.4,Stockton,52.0,46.0
345,2010.0,Unit_Empty,Barstow,186.0,Bakersfield,60.0,39.0
346,1010.0,Unit_Empty,Bakersfield,186.0,Stockton,63.0,36.0
347,1013.0,Intermodal,Stockton,186.3,Bakersfield,48.0,52.0
348,3015.0,Intermodal,Bakersfield,186.3,Stockton,52.0,48.0
349,1015.0,Intermodal,Barstow,187.2,Stockton,51.0,49.0
350,2017.0,Intermodal,Stockton,187.2,Barstow,49.0,51.0
351,3013.0,Unit,Barstow,189.0,Stockton,99.0,0.0
352,2009.0,Unit,Stockton,189.0,Barstow,0.0,99.0
353,1009.0,Unit_Empty,Stockton,189.0,Barstow,67.0,32.0
354,2001.0,Unit,Stockton,189.0,Bakersfield,101.0,0.0
355,2007.0,Unit,Bakersfield,189.0,Stockton,0.0,101.0
356,3002.0,Intermodal,Barstow,193.2,Bakersfield,51.0,49.0
357,2016.0,Unit_Empty,Stockton,193.2,Bakersfield,59.0,40.0
358,2015.0,Intermodal,Bakersfield,193.2,Barstow,49.0,51.0
359,2014.0,Unit_Empty,Bakersfield,193.2,Barstow,64.0,35.0
360,1006.0,Unit,Stockton,194.0,Bakersfield,0.0,98.0
361,1014.0,Unit,Bakersfield,194.0,Stockton,98.0,0.0
362,1018.0,Intermodal,Stockton,194.4,Bakersfield,48.0,52.0
363,2018.0,Intermodal,Bakersfield,194.4,Stockton,52.0,48.0
364,3011.0,Unit_Empty,Barstow,195.3,Bakersfield,60.0,39.0
365,1003.0,Unit_Empty,Bakersfield,195.3,Stockton,63.0,36.0
366,1002.0,Unit,Barstow,195.6,Bakersfield,101.0,0.0
367,3016.0,Unit,Bakersfield,195.6,Barstow,0.0,101.0
368,3014.0,Unit_Empty,Barstow,195.7,Stockton,52.0,46.0
369,3017.0,Unit,Barstow,196.0,Bakersfield,0.0,101.0
370,1016.0,Unit,Bakersfield,196.0,Barstow,101.0,0.0
371,1012.0,Unit,Barstow,197.1,Stockton,0.0,101.0
372,3001.0,Unit,Stockton,197.1,Barstow,101.0,0.0
373,1000.0,Intermodal,Barstow,198.9,Stockton,51.0,49.0
374,3003.0,Intermodal,Stockton,198.9,Barstow,49.0,51.0
375,2000.0,Unit_Empty,Stockton,199.5,Barstow,67.0,32.0
376,1019.0,Intermodal,Barstow,201.6,Bakersfield,51.0,49.0
377,2019.0,Intermodal,Bakersfield,201.6,Barstow,49.0,51.0
378,2011.0,Unit_Empty,Stockton,202.4,Bakersfield,59.0,40.0
379,2003.0,Unit_Empty,Bakersfield,202.4,Barstow,64.0,35.0
380,3019.0,Intermodal,Stockton,202.5,Bakersfield,48.0,52.0
381,1004.0,Intermodal,Bakersfield,202.5,Stockton,52.0,48.0
382,3018.0,Unit_Empty,Barstow,204.6,Bakersfield,60.0,39.0
383,3005.0,Unit_Empty,Bakersfield,204.6,Stockton,63.0,36.0
384,1011.0,Unit_Empty,Barstow,206.0,Stockton,52.0,46.0
385,3000.0,Unit,Barstow,210.0,Stockton,99.0,0.0
386,2002.0,Intermodal,Barstow,210.0,Bakersfield,51.0,49.0
387,3012.0,Unit,Barstow,210.0,Bakersfield,0.0,101.0
388,2012.0,Unit,Stockton,210.0,Barstow,0.0,99.0
389,2006.0,Unit_Empty,Stockton,210.0,Barstow,67.0,32.0
390,1017.0,Unit,Stockton,210.0,Bakersfield,101.0,0.0
391,3008.0,Intermodal,Bakersfield,210.0,Barstow,49.0,51.0
392,3007.0,Unit,Bakersfield,210.0,Barstow,101.0,0.0
393,1007.0,Unit,Bakersfield,210.0,Stockton,0.0,101.0
394,1001.0,Intermodal,Barstow,210.6,Stockton,51.0,49.0
395,3009.0,Intermodal,Stockton,210.6,Barstow,49.0,51.0
396,1005.0,Intermodal,Stockton,210.6,Bakersfield,48.0,52.0
397,2004.0,Intermodal,Bakersfield,210.6,Stockton,52.0,48.0
398,1008.0,Unit_Empty,Stockton,211.6,Bakersfield,59.0,40.0
399,2008.0,Unit_Empty,Bakersfield,211.6,Barstow,64.0,35.0
400,3006.0,Unit,Barstow,211.9,Bakersfield,101.0,0.0
401,2001.0,Unit,Bakersfield,211.9,Barstow,0.0,101.0
402,3010.0,Unit,Stockton,213.4,Bakersfield,0.0,98.0
403,3004.0,Unit,Bakersfield,213.4,Stockton,98.0,0.0
404,2013.0,Unit_Empty,Barstow,213.9,Bakersfield,60.0,39.0
405,2010.0,Unit_Empty,Bakersfield,213.9,Stockton,63.0,36.0
406,2005.0,Unit_Empty,Barstow,216.3,Stockton,52.0,46.0
407,2017.0,Intermodal,Barstow,218.4,Bakersfield,51.0,49.0
408,1013.0,Intermodal,Bakersfield,218.4,Barstow,49.0,51.0
409,1010.0,Intermodal,Stockton,218.7,Bakersfield,48.0,52.0
410,3002.0,Intermodal,Bakersfield,218.7,Stockton,52.0,48.0
411,3016.0,Unit,Barstow,219.0,Stockton,0.0,101.0
412,2007.0,Unit,Stockton,219.0,Barstow,101.0,0.0
413,3015.0,Unit_Empty,Stockton,220.5,Barstow,67.0,32.0
414,1015.0,Unit_Empty,Stockton,220.8,Bakersfield,59.0,40.0
415,2016.0,Unit_Empty,Bakersfield,220.8,Barstow,64.0,35.0
416,2009.0,Intermodal,Barstow,222.3,Stockton,51.0,49.0
417,3013.0,Intermodal,Stockton,222.3,Barstow,49.0,51.0
418,1009.0,Unit_Empty,Barstow,223.2,Bakersfield,60.0,39.0
419,1006.0,Unit_Empty,Bakersfield,223.2,Stockton,63.0,36.0
420,1016.0,Unit,Barstow,224.0,Bakersfield,0.0,101.0
421,3011.0,Unit,Bakersfield,224.0,Barstow,101.0,0.0
422,2015.0,Unit_Empty,Barstow,226.6,Stockton,52.0,46.0
423,2014.0,Intermodal,Barstow,226.8,Bakersfield,51.0,49.0
424,1014.0,Intermodal,Stockton,226.8,Bakersfield,48.0,52.0
425,1018.0,Intermodal,Bakersfield,226.8,Barstow,49.0,51.0
426,1002.0,Intermodal,Bakersfield,226.8,Stockton,52.0,48.0
427,3001.0,Unit,Barstow,228.2,Bakersfield,101.0,0.0
428,3017.0,Unit,Bakersfield,228.2,Barstow,0.0,101.0
429,2018.0,Unit_Empty,Stockton,230.0,Bakersfield,59.0,40.0
430,1019.0,Unit_Empty,Bakersfield,230.0,Barstow,64.0,35.0
431,3003.0,Unit,Barstow,231.0,Stockton,99.0,0.0
432,1003.0,Unit,Stockton,231.0,Barstow,0.0,99.0
433,3014.0,Unit_Empty,Stockton,231.0,Barstow,67.0,32.0
434,1012.0,Unit,Stockton,231.0,Bakersfield,101.0,0.0
435,2011.0,Unit,Bakersfield,231.0,Stockton,0.0,101.0
436,2000.0,Unit_Empty,Barstow,232.5,Bakersfield,60.0,39.0
437,3019.0,Unit_Empty,Bakersfield,232.5,Stockton,63.0,36.0
438,1000.0,Unit,Stockton,232.8,Bakersfield,0.0,98.0
439,3018.0,Unit,Bakersfield,232.8,Stockton,98.0,0.0
440,2019.0,Intermodal,Barstow,234.0,Stockton,51.0,49.0
441,1004.0,Intermodal,Stockton,234.0,Barstow,49.0,51.0
442,3005.0,Intermodal,Stockton,234.9,Bakersfield,48.0,52.0
443,2002.0,Intermodal,Bakersfield,234.9,Stockton,52.0,48.0
444,2003.0,Intermodal,Barstow,235.2,Bakersfield,51.0,49.0
445,3012.0,Intermodal,Bakersfield,235.2,Barstow,49.0,51.0
446,2012.0,Unit_Empty,Barstow,236.9,Stockton,52.0,46.0
447,2006.0,Unit,Barstow,238.0,Bakersfield,0.0,101.0
448,1017.0,Unit,Bakersfield,238.0,Barstow,101.0,0.0
449,1011.0,Unit_Empty,Stockton,239.2,Bakersfield,59.0,40.0
450,1005.0,Unit_Empty,Bakersfield,239.2,Barstow,64.0,35.0
451,3007.0,Unit,Barstow,240.9,Stockton,0.0,101.0
452,1007.0,Unit,Stockton,240.9,Barstow,101.0,0.0
453,3000.0,Unit_Empty,Stockton,241.5,Barstow,67.0,32.0
454,3008.0,Unit_Empty,Barstow,241.8,Bakersfield,60.0,39.0
455,1008.0,Unit_Empty,Bakersfield,241.8,Stockton,63.0,36.0
456,1001.0,Intermodal,Stockton,243.0,Bakersfield,48.0,52.0
457,3006.0,Intermodal,Bakersfield,243.0,Stockton,52.0,48.0
458,3009.0,Intermodal,Barstow,243.6,Bakersfield,51.0,49.0
459,3010.0,Intermodal,Bakersfield,243.6,Barstow,49.0,51.0
460,2001.0,Unit,Barstow,244.5,Bakersfield,101.0,0.0
461,2017.0,Unit,Bakersfield,244.5,Barstow,0.0,101.0
462,2008.0,Intermodal,Barstow,245.7,Stockton,51.0,49.0
463,2004.0,Intermodal,Stockton,245.7,Barstow,49.0,51.0
464,1013.0,Unit_Empty,Barstow,247.2,Stockton,52.0,46.0
465,3004.0,Unit_Empty,Stockton,248.4,Bakersfield,59.0,40.0
466,2013.0,Unit_Empty,Bakersfield,248.4,Barstow,64.0,35.0
467,2007.0,Unit_Empty,Barstow,251.1,Bakersfield,60.0,39.0
468,2010.0,Intermodal,Stockton,251.1,Bakersfield,48.0,52.0
469,1010.0,Intermodal,Bakersfield,251.1,Stockton,52.0,48.0
470,1015.0,Unit_Empty,Bakersfield,251.1,Stockton,63.0,36.0
471,3015.0,Unit,Barstow,252.0,Stockton,99.0,0.0
472,2016.0,Intermodal,Barstow,252.0,Bakersfield,51.0,49.0
473,3011.0,Unit,Barstow,252.0,Bakersfield,0.0,101.0
474,2005.0,Unit,Stockton,252.0,Barstow,0.0,99.0
475,3002.0,Unit_Empty,Stockton,252.0,Barstow,67.0,32.0
476,3016.0,Unit,Stockton,252.0,Bakersfield,101.0,0.0
477,1009.0,Intermodal,Bakersfield,252.0,Barstow,49.0,51.0
478,1016.0,Unit,Bakersfield,252.0,Barstow,101.0,0.0
479,3001.0,Unit,Bakersfield,252.0,Stockton,0.0,101.0
480,2009.0,Unit,Stockton,252.2,Bakersfield,0.0,98.0
481,2014.0,Unit,Bakersfield,252.2,Stockton,98.0,0.0
482,3013.0,Intermodal,Barstow,257.4,Stockton,51.0,49.0
483,1006.0,Intermodal,Stockton,257.4,Barstow,49.0,51.0
484,1018.0,Unit_Empty,Barstow,257.5,Stockton,52.0,46.0
485,2015.0,Unit_Empty,Stockton,257.6,Bakersfield,59.0,40.0
486,1014.0,Unit_Empty,Bakersfield,257.6,Barstow,64.0,35.0
487,1002.0,Intermodal,Stockton,259.2,Bakersfield,48.0,52.0
488,2018.0,Intermodal,Bakersfield,259.2,Stockton,52.0,48.0
489,3017.0,Intermodal,Barstow,260.4,Bakersfield,51.0,49.0
490,1019.0,Unit_Empty,Barstow,260.4,Bakersfield,60.0,39.0
491,1012.0,Intermodal,Bakersfield,260.4,Barstow,49.0,51.0
492,2000.0,Unit_Empty,Bakersfield,260.4,Stockton,63.0,36.0
493,3012.0,Unit,Barstow,260.8,Bakersfield,101.0,0.0
494,2006.0,Unit,Bakersfield,260.8,Barstow,0.0,101.0
495,3003.0,Unit_Empty,Stockton,262.5,Barstow,67.0,32.0
496,1017.0,Unit,Barstow,262.8,Stockton,0.0,101.0
497,2011.0,Unit,Stockton,262.8,Barstow,101.0,0.0
498,1007.0,Unit,Barstow,266.0,Bakersfield,0.0,101.0
499,1011.0,Unit,Bakersfield,266.0,Barstow,101.0,0.0
500,3019.0,Unit_Empty,Stockton,266.8,Bakersfield,59.0,40.0
501,1000.0,Unit_Empty,Bakersfield,266.8,Barstow,64.0,35.0
502,3018.0,Intermodal,Stockton,267.3,Bakersfield,48.0,52.0
503,3005.0,Intermodal,Bakersfield,267.3,Stockton,52.0,48.0
504,1003.0,Unit_Empty,Barstow,267.8,Stockton,52.0,46.0
505,3014.0,Intermodal,Barstow,268.8,Bakersfield,51.0,49.0
506,2003.0,Intermodal,Bakersfield,268.8,Barstow,49.0,51.0
507,1004.0,Intermodal,Barstow,269.1,Stockton,51.0,49.0
508,2019.0,Intermodal,Stockton,269.1,Barstow,49.0,51.0
509,1005.0,Unit_Empty,Barstow,269.7,Bakersfield,60.0,39.0
510,3008.0,Unit_Empty,Bakersfield,269.7,Stockton,63.0,36.0
511,2002.0,Unit,Stockton,271.6,Bakersfield,0.0,98.0
512,1001.0,Unit,Bakersfield,271.6,Stockton,98.0,0.0
513,3000.0,Unit,Barstow,273.0,Stockton,99.0,0.0
514,2012.0,Unit,Stockton,273.0,Barstow,0.0,99.0
515,3007.0,Unit_Empty,Stockton,273.0,Barstow,67.0,32.0
516,3006.0,Unit,Stockton,273.0,Bakersfield,101.0,0.0
517,2001.0,Unit,Bakersfield,273.0,Stockton,0.0,101.0
518,1008.0,Intermodal,Stockton,275.4,Bakersfield,48.0,52.0
519,3009.0,Intermodal,Bakersfield,275.4,Stockton,52.0,48.0
520,2008.0,Unit_Empty,Stockton,276.0,Bakersfield,59.0,40.0
521,3004.0,Unit_Empty,Bakersfield,276.0,Barstow,64.0,35.0
522,2017.0,Unit,Barstow,277.1,Bakersfield,101.0,0.0
523,2007.0,Unit,Bakersfield,277.1,Barstow,0.0,101.0
524,3010.0,Intermodal,Barstow,277.2,Bakersfield,51.0,49.0
525,2010.0,Intermodal,Bakersfield,277.2,Barstow,49.0,51.0
526,2004.0,Unit_Empty,Barstow,278.1,Stockton,52.0,46.0
527,2013.0,Unit_Empty,Barstow,279.0,Bakersfield,60.0,39.0
528,2016.0,Unit_Empty,Bakersfield,279.0,Stockton,63.0,36.0
529,3002.0,Unit,Barstow,280.0,Bakersfield,0.0,101.0
530,3011.0,Unit,Bakersfield,280.0,Barstow,101.0,0.0
531,2005.0,Intermodal,Barstow,280.8,Stockton,51.0,49.0
532,1013.0,Intermodal,Stockton,280.8,Barstow,49.0,51.0
533,1010.0,Unit_Empty,Stockton,283.5,Barstow,67.0,32.0
534,1015.0,Intermodal,Stockton,283.5,Bakersfield,48.0,52.0
535,3016.0,Intermodal,Bakersfield,283.5,Stockton,52.0,48.0
536,1016.0,Unit,Barstow,284.7,Stockton,0.0,101.0
537,3001.0,Unit,Stockton,284.7,Barstow,101.0,0.0
538,3015.0,Unit_Empty,Stockton,285.2,Bakersfield,59.0,40.0
539,2009.0,Unit_Empty,Bakersfield,285.2,Barstow,64.0,35.0
540,1009.0,Intermodal,Barstow,285.6,Bakersfield,51.0,49.0
541,2015.0,Intermodal,Bakersfield,285.6,Barstow,49.0,51.0
542,1006.0,Unit_Empty,Barstow,288.3,Bakersfield,60.0,39.0
543,1002.0,Unit_Empty,Bakersfield,288.3,Stockton,63.0,36.0
544,1014.0,Unit_Empty,Barstow,288.4,Stockton,52.0,46.0
545,2014.0,Unit,Stockton,291.0,Bakersfield,0.0,98.0
546,3017.0,Unit,Bakersfield,291.0,Stockton,98.0,0.0
547,3013.0,Intermodal,Stockton,291.6,Bakersfield,48.0,52.0
548,1019.0,Intermodal,Bakersfield,291.6,Stockton,52.0,48.0
549,1012.0,Intermodal,Barstow,292.5,Stockton,51.0,49.0
550,1018.0,Intermodal,Stockton,292.5,Barstow,49.0,51.0
551,2006.0,Unit,Barstow,293.4,Bakersfield,101.0,0.0
552,3012.0,Unit,Bakersfield,293.4,Barstow,0.0,101.0
553,3003.0,Unit,Barstow,294.0,Stockton,99.0,0.0
554,2011.0,Intermodal,Barstow,294.0,Bakersfield,51.0,49.0
555,1011.0,Unit,Barstow,294.0,Bakersfield,0.0,101.0
556,2018.0,Unit,Stockton,294.0,Barstow,0.0,99.0
557,2000.0,Unit_Empty,Stockton,294.0,Barstow,67.0,32.0
558,1017.0,Unit,Stockton,294.0,Bakersfield,101.0,0.0
559,1007.0,Intermodal,Bakersfield,294.0,Barstow,49.0,51.0
560,2002.0,Unit,Bakersfield,294.0,Barstow,101.0,0.0
561,3006.0,Unit,Bakersfield,294.0,Stockton,0.0,101.0
562,3005.0,Unit_Empty,Stockton,294.4,Bakersfield,59.0,40.0
563,3019.0,Unit_Empty,Bakersfield,294.4,Barstow,64.0,35.0
564,1000.0,Unit_Empty,Barstow,297.6,Bakersfield,60.0,39.0
565,3018.0,Unit_Empty,Bakersfield,297.6,Stockton,63.0,36.0
566,2003.0,Unit_Empty,Barstow,298.7,Stockton,52.0,46.0
567,1003.0,Intermodal,Stockton,299.7,Bakersfield,48.0,52.0
568,3014.0,Intermodal,Bakersfield,299.7,Stockton,52.0,48.0
569,2019.0,Intermodal,Barstow,302.4,Bakersfield,51.0,49.0
570,1005.0,Intermodal,Bakersfield,302.4,Barstow,49.0,51.0
571,1004.0,Unit_Empty,Stockton,303.6,Bakersfield,59.0,40.0
572,1008.0,Unit_Empty,Bakersfield,303.6,Barstow,64.0,35.0
573,2012.0,Intermodal,Barstow,304.2,Stockton,51.0,49.0
574,3008.0,Intermodal,Stockton,304.2,Barstow,49.0,51.0
575,1001.0,Unit_Empty,Stockton,304.5,Barstow,67.0,32.0
576,3007.0,Unit,Barstow,306.6,Stockton,0.0,101.0
577,2001.0,Unit,Stockton,306.6,Barstow,101.0,0.0
578,3004.0,Unit_Empty,Barstow,306.9,Bakersfield,60.0,39.0
579,2008.0,Unit_Empty,Bakersfield,306.9,Stockton,63.0,36.0
580,3000.0,Intermodal,Stockton,307.8,Bakersfield,48.0,52.0
581,2017.0,Intermodal,Bakersfield,307.8,Stockton,52.0,48.0
582,2007.0,Unit,Barstow,308.0,Bakersfield,0.0,101.0
583,3002.0,Unit,Bakersfield,308.0,Barstow,101.0,0.0
584,2010.0,Unit_Empty,Barstow,309.0,Stockton,52.0,46.0
585,3011.0,Unit,Barstow,309.7,Bakersfield,101.0,0.0
586,1006.0,Unit,Bakersfield,309.7,Barstow,0.0,101.0
587,3009.0,Unit,Stockton,310.4,Bakersfield,0.0,98.0
588,3010.0,Unit,Bakersfield,310.4,Stockton,98.0,0.0
589,1013.0,Intermodal,Barstow,310.8,Bakersfield,51.0,49.0
590,2013.0,Intermodal,Bakersfield,310.8,Barstow,49.0,51.0
591,2004.0,Unit_Empty,Stockton,312.8,Bakersfield,59.0,40.0
592,1015.0,Unit_Empty,Bakersfield,312.8,Barstow,64.0,35.0
593,1010.0,Unit,Barstow,315.0,Stockton,99.0,0.0
594,2016.0,Unit,Stockton,315.0,Barstow,0.0,99.0
595,2005.0,Unit_Empty,Stockton,315.0,Barstow,67.0,32.0
596,3016.0,Unit,Stockton,315.0,Bakersfield,101.0,0.0
597,2006.0,Unit,Bakersfield,315.0,Stockton,0.0,101.0
598,3001.0,Intermodal,Barstow,315.9,Stockton,51.0,49.0
599,1016.0,Intermodal,Stockton,315.9,Barstow,49.0,51.0
600,1002.0,Intermodal,Stockton,315.9,Bakersfield,48.0,52.0
601,3015.0,Intermodal,Bakersfield,315.9,Stockton,52.0,48.0
602,2009.0,Unit_Empty,Barstow,316.2,Bakersfield,60.0,39.0
603,1009.0,Unit_Empty,Bakersfield,316.2,Stockton,63.0,36.0
604,2015.0,Intermodal,Barstow,319.2,Bakersfield,51.0,49.0
605,2014.0,Intermodal,Bakersfield,319.2,Barstow,49.0,51.0
606,1018.0,Unit_Empty,Barstow,319.3,Stockton,52.0,46.0
607,3012.0,Unit,Barstow,322.0,Bakersfield,0.0,101.0
608,1014.0,Unit_Empty,Stockton,322.0,Bakersfield,59.0,40.0
609,2011.0,Unit,Bakersfield,322.0,Barstow,101.0,0.0
610,3013.0,Unit_Empty,Bakersfield,322.0,Barstow,64.0,35.0
611,3017.0,Intermodal,Stockton,324.0,Bakersfield,48.0,52.0
612,1011.0,Intermodal,Bakersfield,324.0,Stockton,52.0,48.0
613,2018.0,Unit_Empty,Barstow,325.5,Bakersfield,60.0,39.0
614,1019.0,Unit_Empty,Stockton,325.5,Barstow,67.0,32.0
615,1017.0,Unit_Empty,Bakersfield,325.5,Stockton,63.0,36.0
616,1007.0,Unit,Barstow,326.0,Bakersfield,101.0,0.0
617,2007.0,Unit,Bakersfield,326.0,Barstow,0.0,101.0
618,2000.0,Intermodal,Barstow,327.6,Stockton,51.0,49.0
619,2002.0,Intermodal,Barstow,327.6,Bakersfield,51.0,49.0
620,1012.0,Intermodal,Stockton,327.6,Barstow,49.0,51.0
621,3005.0,Intermodal,Bakersfield,327.6,Barstow,49.0,51.0
622,1001.0,Unit,Barstow,328.5,Stockton,0.0,101.0
623,3006.0,Unit,Stockton,328.5,Barstow,101.0,0.0
624,3019.0,Unit_Empty,Barstow,329.6,Stockton,52.0,46.0
625,3003.0,Unit,Stockton,329.8,Bakersfield,0.0,98.0
626,1000.0,Unit,Bakersfield,329.8,Stockton,98.0,0.0
627,3018.0,Unit_Empty,Stockton,331.2,Bakersfield,59.0,40.0
628,1003.0,Unit_Empty,Bakersfield,331.2,Barstow,64.0,35.0
629,2003.0,Intermodal,Stockton,332.1,Bakersfield,48.0,52.0
630,2019.0,Intermodal,Bakersfield,332.1,Stockton,52.0,48.0
631,1005.0,Unit_Empty,Barstow,334.8,Bakersfield,60.0,39.0
632,1004.0,Unit_Empty,Bakersfield,334.8,Stockton,63.0,36.0
633,1008.0,Unit,Barstow,336.0,Stockton,99.0,0.0
634,3008.0,Intermodal,Barstow,336.0,Bakersfield,51.0,49.0
635,2001.0,Unit,Barstow,336.0,Bakersfield,0.0,101.0
636,3014.0,Unit,Stockton,336.0,Barstow,0.0,99.0
637,2012.0,Unit_Empty,Stockton,336.0,Barstow,67.0,32.0
638,3007.0,Unit,Stockton,336.0,Bakersfield,101.0,0.0
