,Locomotive ID,Train Type,Origin ID,Origin Departure Time(hr),Destination ID,Number of Loaded Railcars,Number of Empty Railcars
639,3004.0,Intermodal,Bakersfield,336.0,Barstow,49.0,51.0
640,3011.0,Unit,Bakersfield,336.0,Barstow,101.0,0.0
641,3016.0,Unit,Bakersfield,336.0,Stockton,0.0,101.0
642,3002.0,Intermodal,Barstow,339.3,Stockton,51.0,49.0
643,2008.0,Intermodal,Stockton,339.3,Barstow,49.0,51.0
644,1006.0,Unit_Empty,Barstow,339.9,Stockton,52.0,46.0
645,2017.0,Intermodal,Stockton,340.2,Bakersfield,48.0,52.0
646,3000.0,Intermodal,Bakersfield,340.2,Stockton,52.0,48.0
647,2010.0,Unit_Empty,Stockton,340.4,Bakersfield,59.0,40.0
648,3009.0,Unit_Empty,Bakersfield,340.4,Barstow,64.0,35.0
649,2016.0,Unit,Barstow,342.3,Bakersfield,101.0,0.0
650,1002.0,Unit,Bakersfield,342.3,Barstow,0.0,101.0
651,2013.0,Unit_Empty,Barstow,344.1,Bakersfield,60.0,39.0
652,1013.0,Unit_Empty,Bakersfield,344.1,Stockton,63.0,36.0
653,1015.0,Intermodal,Barstow,344.4,Bakersfield,51.0,49.0
654,2004.0,Intermodal,Bakersfield,344.4,Barstow,49.0,51.0
655,3010.0,Unit_Empty,Stockton,346.5,Barstow,67.0,32.0
656,1010.0,Intermodal,Stockton,348.3,Bakersfield,48.0,52.0
657,2009.0,Intermodal,Bakersfield,348.3,Stockton,52.0,48.0
658,2006.0,Unit,Stockton,349.2,Bakersfield,0.0,98.0
659,2015.0,Unit,Bakersfield,349.2,Stockton,98.0,0.0
660,3001.0,Unit_Empty,Stockton,349.6,Bakersfield,59.0,40.0
661,3012.0,Unit_Empty,Bakersfield,349.6,Barstow,64.0,35.0
662,1016.0,Unit,Barstow,350.0,Bakersfield,0.0,101.0
663,3017.0,Unit,Bakersfield,350.0,Barstow,101.0,0.0
664,2005.0,Unit_Empty,Barstow,350.2,Stockton,52.0,46.0
665,2011.0,Unit,Barstow,350.4,Stockton,0.0,101.0
666,1011.0,Unit,Stockton,350.4,Barstow,101.0,0.0
667,2014.0,Intermodal,Barstow,351.0,Stockton,51.0,49.0
668,3015.0,Intermodal,Stockton,351.0,Barstow,49.0,51.0
669,3013.0,Intermodal,Barstow,352.8,Bakersfield,51.0,49.0
670,1014.0,Intermodal,Bakersfield,352.8,Barstow,49.0,51.0
671,1019.0,Unit_Empty,Barstow,353.4,Bakersfield,60.0,39.0
672,2018.0,Unit_Empty,Bakersfield,353.4,Stockton,63.0,36.0
673,1009.0,Intermodal,Stockton,356.4,Bakersfield,48.0,52.0
674,1007.0,Intermodal,Bakersfield,356.4,Stockton,52.0,48.0
675,2007.0,Unit,Barstow,357.0,Stockton,99.0,0.0
676,1018.0,Unit,Stockton,357.0,Barstow,0.0,99.0
677,1017.0,Unit_Empty,Stockton,357.0,Barstow,67.0,32.0
678,1001.0,Unit,Stockton,357.0,Bakersfield,101.0,0.0
679,2002.0,Unit,Bakersfield,357.0,Stockton,0.0,101.0
680,1012.0,Unit,Barstow,358.6,Bakersfield,101.0,0.0
681,2001.0,Unit,Bakersfield,358.6,Barstow,0.0,101.0
682,2000.0,Unit_Empty,Stockton,358.8,Bakersfield,59.0,40.0
683,3003.0,Unit_Empty,Bakersfield,358.8,Barstow,64.0,35.0
684,3005.0,Unit_Empty,Barstow,360.5,Stockton,52.0,46.0
685,3006.0,Intermodal,Barstow,361.2,Bakersfield,51.0,49.0
686,3018.0,Intermodal,Bakersfield,361.2,Barstow,49.0,51.0
687,1003.0,Intermodal,Barstow,362.7,Stockton,51.0,49.0
688,3014.0,Unit_Empty,Barstow,362.7,Bakersfield,60.0,39.0
689,3019.0,Intermodal,Stockton,362.7,Barstow,49.0,51.0
690,2003.0,Unit_Empty,Bakersfield,362.7,Stockton,63.0,36.0
691,2012.0,Unit,Barstow,364.0,Bakersfield,0.0,101.0
692,3007.0,Unit,Bakersfield,364.0,Barstow,101.0,0.0
693,1000.0,Intermodal,Stockton,364.5,Bakersfield,48.0,52.0
694,1005.0,Intermodal,Bakersfield,364.5,Stockton,52.0,48.0
695,2019.0,Unit_Empty,Stockton,367.5,Barstow,67.0,32.0
696,1004.0,Unit_Empty,Stockton,368.0,Bakersfield,59.0,40.0
697,3008.0,Unit_Empty,Bakersfield,368.0,Barstow,64.0,35.0
698,1008.0,Unit,Stockton,368.6,Bakersfield,0.0,98.0
699,2017.0,Unit,Bakersfield,368.6,Stockton,98.0,0.0
700,3004.0,Intermodal,Barstow,369.6,Bakersfield,51.0,49.0
701,2010.0,Intermodal,Bakersfield,369.6,Barstow,49.0,51.0
702,3011.0,Unit_Empty,Barstow,370.8,Stockton,52.0,46.0
703,2008.0,Unit_Empty,Barstow,372.0,Bakersfield,60.0,39.0
704,2016.0,Unit_Empty,Bakersfield,372.0,Stockton,63.0,36.0
705,1002.0,Unit,Barstow,372.3,Stockton,0.0,101.0
706,3016.0,Unit,Stockton,372.3,Barstow,101.0,0.0
707,3002.0,Intermodal,Stockton,372.6,Bakersfield,48.0,52.0
708,2013.0,Intermodal,Bakersfield,372.6,Stockton,52.0,48.0
709,3009.0,Intermodal,Barstow,374.4,Stockton,51.0,49.0
710,1006.0,Intermodal,Stockton,374.4,Barstow,49.0,51.0
711,3012.0,Unit,Barstow,374.9,Bakersfield,101.0,0.0
712,2006.0,Unit,Bakersfield,374.9,Barstow,0.0,101.0
713,3000.0,Unit_Empty,Stockton,377.2,Bakersfield,59.0,40.0
714,1015.0,Unit_Empty,Bakersfield,377.2,Barstow,64.0,35.0
715,2004.0,Unit,Barstow,378.0,Stockton,99.0,0.0
716,3010.0,Intermodal,Barstow,378.0,Bakersfield,51.0,49.0
717,3017.0,Unit,Barstow,378.0,Bakersfield,0.0,101.0
718,1013.0,Unit,Stockton,378.0,Barstow,0.0,99.0
719,2009.0,Unit_Empty,Stockton,378.0,Barstow,67.0,32.0
720,2011.0,Unit,Stockton,378.0,Bakersfield,101.0,0.0
721,1010.0,Intermodal,Bakersfield,378.0,Barstow,49.0,51.0
722,3001.0,Unit,Bakersfield,378.0,Barstow,101.0,0.0
723,1016.0,Unit,Bakersfield,378.0,Stockton,0.0,101.0
724,2015.0,Intermodal,Stockton,380.7,Bakersfield,48.0,52.0
725,3013.0,Intermodal,Bakersfield,380.7,Stockton,52.0,48.0
726,1011.0,Unit_Empty,Barstow,381.1,Stockton,52.0,46.0
727,3015.0,Unit_Empty,Barstow,381.3,Bakersfield,60.0,39.0
728,1019.0,Unit_Empty,Bakersfield,381.3,Stockton,63.0,36.0
729,1014.0,Intermodal,Barstow,386.1,Stockton,51.0,49.0
730,2005.0,Intermodal,Stockton,386.1,Barstow,49.0,51.0
731,1018.0,Intermodal,Barstow,386.4,Bakersfield,51.0,49.0
732,2014.0,Unit_Empty,Stockton,386.4,Bakersfield,59.0,40.0
733,1009.0,Intermodal,Bakersfield,386.4,Barstow,49.0,51.0
734,1001.0,Unit_Empty,Bakersfield,386.4,Barstow,64.0,35.0
735,2018.0,Unit,Stockton,388.0,Bakersfield,0.0,98.0
736,1012.0,Unit,Bakersfield,388.0,Stockton,98.0,0.0
737,1007.0,Unit_Empty,Stockton,388.5,Barstow,67.0,32.0
738,2007.0,Intermodal,Stockton,388.8,Bakersfield,48.0,52.0
739,2000.0,Intermodal,Bakersfield,388.8,Stockton,52.0,48.0
740,1017.0,Unit_Empty,Barstow,390.6,Bakersfield,60.0,39.0
741,3006.0,Unit_Empty,Bakersfield,390.6,Stockton,63.0,36.0
742,2001.0,Unit,Barstow,391.2,Bakersfield,101.0,0.0
743,2012.0,Unit,Bakersfield,391.2,Barstow,0.0,101.0
744,3003.0,Unit_Empty,Barstow,391.4,Stockton,52.0,46.0
745,3007.0,Unit,Barstow,392.0,Bakersfield,0.0,101.0
746,3002.0,Unit,Bakersfield,392.0,Barstow,101.0,0.0
747,3016.0,Unit,Barstow,394.2,Stockton,0.0,101.0
748,2002.0,Unit,Stockton,394.2,Barstow,101.0,0.0
749,3018.0,Intermodal,Barstow,394.8,Bakersfield,51.0,49.0
750,3014.0,Intermodal,Bakersfield,394.8,Barstow,49.0,51.0
751,3005.0,Unit_Empty,Stockton,395.6,Bakersfield,59.0,40.0
752,1000.0,Unit_Empty,Bakersfield,395.6,Barstow,64.0,35.0
753,1003.0,Intermodal,Stockton,396.9,Bakersfield,48.0,52.0
754,1004.0,Intermodal,Bakersfield,396.9,Stockton,52.0,48.0
755,3019.0,Intermodal,Barstow,397.8,Stockton,51.0,49.0
756,2003.0,Intermodal,Stockton,397.8,Barstow,49.0,51.0
757,2019.0,Unit,Barstow,399.0,Stockton,99.0,0.0
758,1005.0,Unit,Stockton,399.0,Barstow,0.0,99.0
759,2017.0,Unit_Empty,Stockton,399.0,Barstow,67.0,32.0
760,3011.0,Unit,Stockton,399.0,Bakersfield,101.0,0.0
761,3012.0,Unit,Bakersfield,399.0,Stockton,0.0,101.0
762,3008.0,Unit_Empty,Barstow,399.9,Bakersfield,60.0,39.0
763,1008.0,Unit_Empty,Bakersfield,399.9,Stockton,63.0,36.0
764,2010.0,Unit_Empty,Barstow,401.7,Stockton,52.0,46.0
765,1006.0,Intermodal,Barstow,403.2,Bakersfield,51.0,49.0
766,3004.0,Intermodal,Bakersfield,403.2,Barstow,49.0,51.0
767,2016.0,Unit_Empty,Stockton,404.8,Bakersfield,59.0,40.0
768,2008.0,Unit_Empty,Bakersfield,404.8,Barstow,64.0,35.0
769,1002.0,Intermodal,Stockton,405.0,Bakersfield,48.0,52.0
770,3000.0,Intermodal,Bakersfield,405.0,Stockton,52.0,48.0
771,2006.0,Unit,Barstow,406.0,Bakersfield,0.0,101.0
772,3017.0,Unit,Bakersfield,406.0,Barstow,101.0,0.0
773,2013.0,Unit,Stockton,407.4,Bakersfield,0.0,98.0
774,3010.0,Unit,Bakersfield,407.4,Stockton,98.0,0.0
775,3001.0,Unit,Barstow,407.5,Bakersfield,101.0,0.0
776,2011.0,Unit,Bakersfield,407.5,Barstow,0.0,101.0
777,1015.0,Unit_Empty,Barstow,409.2,Bakersfield,60.0,39.0
778,2015.0,Unit_Empty,Bakersfield,409.2,Stockton,63.0,36.0
779,1013.0,Intermodal,Barstow,409.5,Stockton,51.0,49.0
780,3009.0,Intermodal,Stockton,409.5,Barstow,49.0,51.0
781,2004.0,Unit_Empty,Stockton,409.5,Barstow,67.0,32.0
782,2009.0,Intermodal,Barstow,411.6,Bakersfield,51.0,49.0
783,3015.0,Intermodal,Bakersfield,411.6,Barstow,49.0,51.0
784,1010.0,Unit_Empty,Barstow,412.0,Stockton,52.0,46.0
785,1016.0,Intermodal,Stockton,413.1,Bakersfield,48.0,52.0
786,1018.0,Intermodal,Bakersfield,413.1,Stockton,52.0,48.0
787,3013.0,Unit_Empty,Stockton,414.0,Bakersfield,59.0,40.0
788,2014.0,Unit_Empty,Bakersfield,414.0,Barstow,64.0,35.0
789,1001.0,Unit,Barstow,416.1,Stockton,0.0,101.0
790,1011.0,Unit,Stockton,416.1,Barstow,101.0,0.0
791,2005.0,Unit_Empty,Barstow,418.5,Bakersfield,60.0,39.0
792,2018.0,Unit_Empty,Bakersfield,418.5,Stockton,63.0,36.0
793,1009.0,Unit,Barstow,420.0,Stockton,99.0,0.0
794,1007.0,Intermodal,Barstow,420.0,Bakersfield,51.0,49.0
795,2012.0,Unit,Barstow,420.0,Bakersfield,0.0,101.0
796,1019.0,Unit,Stockton,420.0,Barstow,0.0,99.0
797,1014.0,Unit_Empty,Stockton,420.0,Barstow,67.0,32.0
798,1012.0,Unit,Stockton,420.0,Bakersfield,101.0,0.0
799,2007.0,Intermodal,Bakersfield,420.0,Barstow,49.0,51.0
800,1017.0,Unit,Bakersfield,420.0,Barstow,101.0,0.0
801,2001.0,Unit,Bakersfield,420.0,Stockton,0.0,101.0
802,3002.0,Intermodal,Barstow,421.2,Stockton,51.0,49.0
803,2000.0,Intermodal,Stockton,421.2,Barstow,49.0,51.0
804,3006.0,Intermodal,Stockton,421.2,Bakersfield,48.0,52.0
805,3007.0,Intermodal,Bakersfield,421.2,Stockton,52.0,48.0
806,2002.0,Unit_Empty,Barstow,422.3,Stockton,52.0,46.0
807,3003.0,Unit_Empty,Stockton,423.2,Bakersfield,59.0,40.0
808,3018.0,Unit_Empty,Bakersfield,423.2,Barstow,64.0,35.0
809,2017.0,Unit,Barstow,423.8,Bakersfield,101.0,0.0
810,3011.0,Unit,Bakersfield,423.8,Barstow,0.0,101.0
811,3016.0,Unit,Stockton,426.8,Bakersfield,0.0,98.0
812,3005.0,Unit,Bakersfield,426.8,Stockton,98.0,0.0
813,3014.0,Unit_Empty,Barstow,427.8,Bakersfield,60.0,39.0
814,1003.0,Unit_Empty,Bakersfield,427.8,Stockton,63.0,36.0
815,1000.0,Intermodal,Barstow,428.4,Bakersfield,51.0,49.0
816,3008.0,Intermodal,Bakersfield,428.4,Barstow,49.0,51.0
817,1004.0,Intermodal,Stockton,429.3,Bakersfield,48.0,52.0
818,1006.0,Intermodal,Bakersfield,429.3,Stockton,52.0,48.0
819,3019.0,Unit_Empty,Stockton,430.5,Barstow,67.0,32.0
820,2019.0,Unit_Empty,Stockton,432.4,Bakersfield,59.0,40.0
821,2016.0,Unit_Empty,Bakersfield,432.4,Barstow,64.0,35.0
822,2003.0,Unit_Empty,Barstow,432.6,Stockton,52.0,46.0
823,1005.0,Intermodal,Barstow,432.9,Stockton,51.0,49.0
824,3012.0,Intermodal,Stockton,432.9,Barstow,49.0,51.0
825,3017.0,Unit,Barstow,434.0,Bakersfield,0.0,101.0
826,1002.0,Unit,Bakersfield,434.0,Barstow,101.0,0.0
827,3004.0,Intermodal,Barstow,436.8,Bakersfield,51.0,49.0
828,2006.0,Intermodal,Bakersfield,436.8,Barstow,49.0,51.0
829,2008.0,Unit_Empty,Barstow,437.1,Bakersfield,60.0,39.0
830,2013.0,Unit_Empty,Bakersfield,437.1,Stockton,63.0,36.0
831,1008.0,Intermodal,Stockton,437.4,Bakersfield,48.0,52.0
832,3001.0,Intermodal,Bakersfield,437.4,Stockton,52.0,48.0
833,2011.0,Unit,Barstow,438.0,Stockton,0.0,101.0
834,1001.0,Unit,Stockton,438.0,Barstow,101.0,0.0
835,1011.0,Unit,Barstow,440.1,Bakersfield,101.0,0.0
836,1016.0,Unit,Bakersfield,440.1,Barstow,0.0,101.0
837,3009.0,Unit,Barstow,441.0,Stockton,99.0,0.0
838,2010.0,Unit,Stockton,441.0,Barstow,0.0,99.0
839,3000.0,Unit_Empty,Stockton,441.0,Barstow,67.0,32.0
840,2001.0,Unit,Stockton,441.0,Bakersfield,101.0,0.0
841,1007.0,Unit,Bakersfield,441.0,Stockton,0.0,101.0
842,3010.0,Unit_Empty,Stockton,441.6,Bakersfield,59.0,40.0
843,1015.0,Unit_Empty,Bakersfield,441.6,Barstow,64.0,35.0
844,2004.0,Unit_Empty,Barstow,442.9,Stockton,52.0,46.0
845,3015.0,Intermodal,Barstow,444.6,Stockton,51.0,49.0
846,2015.0,Intermodal,Stockton,444.6,Barstow,49.0,51.0
847,2014.0,Intermodal,Barstow,445.2,Bakersfield,51.0,49.0
848,2009.0,Intermodal,Bakersfield,445.2,Barstow,49.0,51.0
849,1013.0,Intermodal,Stockton,445.5,Bakersfield,48.0,52.0
850,3013.0,Intermodal,Bakersfield,445.5,Stockton,52.0,48.0
851,1010.0,Unit,Stockton,446.2,Bakersfield,0.0,98.0
852,2005.0,Unit,Bakersfield,446.2,Stockton,98.0,0.0
853,1019.0,Unit_Empty,Barstow,446.4,Bakersfield,60.0,39.0
854,2012.0,Unit_Empty,Bakersfield,446.4,Stockton,63.0,36.0
855,2007.0,Unit,Barstow,448.0,Bakersfield,0.0,101.0
856,1012.0,Unit,Bakersfield,448.0,Barstow,101.0,0.0
857,1018.0,Unit_Empty,Stockton,450.8,Bakersfield,59.0,40.0
858,3006.0,Unit_Empty,Bakersfield,450.8,Barstow,64.0,35.0
859,2018.0,Unit_Empty,Stockton,451.5,Barstow,67.0,32.0
860,1014.0,Unit_Empty,Barstow,453.2,Stockton,52.0,46.0
861,1017.0,Intermodal,Barstow,453.6,Bakersfield,51.0,49.0
862,1009.0,Intermodal,Stockton,453.6,Bakersfield,48.0,52.0
863,3003.0,Intermodal,Bakersfield,453.6,Barstow,49.0,51.0
864,2017.0,Intermodal,Bakersfield,453.6,Stockton,52.0,48.0
865,2000.0,Unit_Empty,Barstow,455.7,Bakersfield,60.0,39.0
866,3016.0,Unit_Empty,Bakersfield,455.7,Stockton,63.0,36.0
867,3018.0,Intermodal,Barstow,456.3,Stockton,51.0,49.0
868,3002.0,Intermodal,Stockton,456.3,Barstow,49.0,51.0
869,3011.0,Unit,Barstow,456.4,Bakersfield,101.0,0.0
870,3017.0,Unit,Bakersfield,456.4,Barstow,0.0,101.0
871,2016.0,Unit,Barstow,459.9,Stockton,0.0,101.0
872,3007.0,Unit,Stockton,459.9,Barstow,101.0,0.0
873,2002.0,Unit_Empty,Stockton,460.0,Bakersfield,59.0,40.0
874,3014.0,Unit_Empty,Bakersfield,460.0,Barstow,64.0,35.0
875,3005.0,Intermodal,Stockton,461.7,Bakersfield,48.0,52.0
876,1000.0,Intermodal,Bakersfield,461.7,Stockton,52.0,48.0
877,3008.0,Unit,Barstow,462.0,Stockton,99.0,0.0
878,3019.0,Intermodal,Barstow,462.0,Bakersfield,51.0,49.0
879,3012.0,Unit,Barstow,462.0,Bakersfield,0.0,101.0
880,1003.0,Unit,Stockton,462.0,Barstow,0.0,99.0
881,1006.0,Unit_Empty,Stockton,462.0,Barstow,67.0,32.0
882,3001.0,Unit,Stockton,462.0,Bakersfield,101.0,0.0
883,1004.0,Intermodal,Bakersfield,462.0,Barstow,49.0,51.0
884,1011.0,Unit,Bakersfield,462.0,Barstow,101.0,0.0
885,2001.0,Unit,Bakersfield,462.0,Stockton,0.0,101.0
886,1002.0,Unit_Empty,Barstow,463.5,Stockton,52.0,46.0
887,2006.0,Unit_Empty,Barstow,465.0,Bakersfield,60.0,39.0
888,2019.0,Unit_Empty,Bakersfield,465.0,Stockton,63.0,36.0
889,2003.0,Unit,Stockton,465.6,Bakersfield,0.0,98.0
890,3004.0,Unit,Bakersfield,465.6,Stockton,98.0,0.0
891,1001.0,Intermodal,Barstow,468.0,Stockton,51.0,49.0
892,1005.0,Intermodal,Stockton,468.0,Barstow,49.0,51.0
893,2013.0,Unit_Empty,Stockton,469.2,Bakersfield,59.0,40.0
894,2008.0,Unit_Empty,Bakersfield,469.2,Barstow,64.0,35.0
895,2011.0,Intermodal,Stockton,469.8,Bakersfield,48.0,52.0
896,1008.0,Intermodal,Bakersfield,469.8,Stockton,52.0,48.0
897,1016.0,Intermodal,Barstow,470.4,Bakersfield,51.0,49.0
898,3010.0,Intermodal,Bakersfield,470.4,Barstow,49.0,51.0
899,3009.0,Unit_Empty,Stockton,472.5,Barstow,67.0,32.0
900,1012.0,Unit,Barstow,472.7,Bakersfield,101.0,0.0
901,2007.0,Unit,Bakersfield,472.7,Barstow,0.0,101.0
902,2010.0,Unit_Empty,Barstow,473.8,Stockton,52.0,46.0
903,3000.0,Unit_Empty,Barstow,474.3,Bakersfield,60.0,39.0
904,2014.0,Unit_Empty,Bakersfield,474.3,Stockton,63.0,36.0
905,3006.0,Unit,Barstow,476.0,Bakersfield,0.0,101.0
906,1017.0,Unit,Bakersfield,476.0,Barstow,101.0,0.0
907,1007.0,Intermodal,Stockton,477.9,Bakersfield,48.0,52.0
908,1013.0,Intermodal,Bakersfield,477.9,Stockton,52.0,48.0
909,2004.0,Unit_Empty,Stockton,478.4,Bakersfield,59.0,40.0
910,1010.0,Unit_Empty,Bakersfield,478.4,Barstow,64.0,35.0
911,1015.0,Intermodal,Barstow,478.8,Bakersfield,51.0,49.0
912,1019.0,Intermodal,Bakersfield,478.8,Barstow,49.0,51.0
913,2015.0,Intermodal,Barstow,479.7,Stockton,51.0,49.0
914,3015.0,Intermodal,Stockton,479.7,Barstow,49.0,51.0
915,3002.0,Unit,Barstow,481.8,Stockton,0.0,101.0
916,2012.0,Unit,Stockton,481.8,Barstow,101.0,0.0
917,2009.0,Unit,Barstow,483.0,Stockton,99.0,0.0
918,3013.0,Unit,Stockton,483.0,Barstow,0.0,99.0
919,2005.0,Unit_Empty,Stockton,483.0,Barstow,67.0,32.0
920,2017.0,Unit,Stockton,483.0,Bakersfield,101.0,0.0
921,3011.0,Unit,Bakersfield,483.0,Stockton,0.0,101.0
922,2018.0,Unit_Empty,Barstow,483.6,Bakersfield,60.0,39.0
923,1018.0,Unit_Empty,Bakersfield,483.6,Stockton,63.0,36.0
924,3003.0,Unit_Empty,Barstow,484.1,Stockton,52.0,46.0
925,1014.0,Unit,Stockton,485.0,Bakersfield,0.0,98.0
926,1009.0,Unit,Bakersfield,485.0,Stockton,98.0,0.0
927,3016.0,Intermodal,Stockton,486.0,Bakersfield,48.0,52.0
928,2000.0,Intermodal,Bakersfield,486.0,Stockton,52.0,48.0
929,3017.0,Intermodal,Barstow,487.2,Bakersfield,51.0,49.0
930,2002.0,Intermodal,Bakersfield,487.2,Barstow,49.0,51.0
931,3018.0,Unit_Empty,Stockton,487.6,Bakersfield,59.0,40.0
932,3005.0,Unit_Empty,Bakersfield,487.6,Barstow,64.0,35.0
933,3007.0,Unit,Barstow,489.0,Bakersfield,101.0,0.0
934,3012.0,Unit,Bakersfield,489.0,Barstow,0.0,101.0
935,1006.0,Unit,Barstow,490.0,Bakersfield,0.0,101.0
936,3001.0,Unit,Bakersfield,490.0,Barstow,101.0,0.0
937,3014.0,Intermodal,Barstow,491.4,Stockton,51.0,49.0
938,2016.0,Intermodal,Stockton,491.4,Barstow,49.0,51.0
939,1003.0,Unit_Empty,Barstow,492.9,Bakersfield,60.0,39.0
940,3019.0,Unit_Empty,Bakersfield,492.9,Stockton,63.0,36.0
941,1000.0,Unit_Empty,Stockton,493.5,Barstow,67.0,32.0
942,3008.0,Intermodal,Stockton,494.1,Bakersfield,48.0,52.0
943,2006.0,Intermodal,Bakersfield,494.1,Stockton,52.0,48.0
944,1004.0,Unit_Empty,Barstow,494.4,Stockton,52.0,46.0
945,1011.0,Intermodal,Barstow,495.6,Bakersfield,51.0,49.0
946,2003.0,Intermodal,Bakersfield,495.6,Barstow,49.0,51.0
947,2001.0,Unit_Empty,Stockton,496.8,Bakersfield,59.0,40.0
948,2013.0,Unit_Empty,Bakersfield,496.8,Barstow,64.0,35.0
949,1005.0,Unit_Empty,Barstow,502.2,Bakersfield,60.0,39.0
950,1002.0,Intermodal,Stockton,502.2,Bakersfield,48.0,52.0
951,2011.0,Intermodal,Bakersfield,502.2,Stockton,52.0,48.0
952,1016.0,Unit_Empty,Bakersfield,502.2,Stockton,63.0,36.0
953,2008.0,Intermodal,Barstow,503.1,Stockton,51.0,49.0
954,2019.0,Intermodal,Stockton,503.1,Barstow,49.0,51.0
955,2007.0,Unit,Barstow,503.7,Stockton,0.0,101.0
956,1001.0,Unit,Stockton,503.7,Barstow,101.0,0.0
